machine	theorem	file	tier	n	t	contexts
1RB1RD_1LC0RA_1LA0LB_1RB0LC	nqh_1RB1RD_1LC0RA_1LA0LB_1RB0LC	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	69
1RB1RD_1LC0RA_1LA0LB_1RB0RC	nqh_1RB1RD_1LC0RA_1LA0LB_1RB0RC	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	65
1RB1RD_1LC0RA_1LA0LB_1RD1LC	nqh_1RB1RD_1LC0RA_1LA0LB_1RD1LC	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	4	0	107
1RB1RD_1LC0RA_1LD0LB_1LA0RD	nqh_1RB1RD_1LC0RA_1LD0LB_1LA0RD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	73
1RB1RD_1LC0RA_1LD0LB_1RA0RB	nqh_1RB1RD_1LC0RA_1LD0LB_1RA0RB	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	88
1RB1RD_1LC0RA_1RD0LB_1LA0RD	nqh_1RB1RD_1LC0RA_1RD0LB_1LA0RD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	70
1RB1RD_1LC0RD_1LA1LD_1RA0LC	nqh_1RB1RD_1LC0RD_1LA1LD_1RA0LC	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	79
1RB1RD_1LC1LD_1RA0LD_1LB0RA	nqh_1RB1RD_1LC1LD_1RA0LD_1LB0RA	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	73
1RB1RD_1LC1RB_0RA1LD_1RA0LC	nqh_1RB1RD_1LC1RB_0RA1LD_1RA0LC	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	54
1RB1RD_1RC1RA_1LD0LC_0RA0LC	nqh_1RB1RD_1RC1RA_1LD0LC_0RA0LC	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	75
1RB1RD_1RC1RD_1LD0LC_0RA0LC	nqh_1RB1RD_1RC1RD_1LD0LC_0RA0LC	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	59
0RB---_1LC1RB_0LD0LC_1RD1RA	nqh_0RBXXX_1LC1RB_0LD0LC_1RD1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	1511
0RB---_1RC0LD_1LB0RD_1LB1RA	nqh_0RBXXX_1RC0LD_1LB0RD_1LB1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	59
0RB---_1RC0LD_1RD0RD_1LB1RA	nqh_0RBXXX_1RC0LD_1RD0RD_1LB1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	71
0RB0LA_1RC1RB_1RD1LA_1LD1LC	nqh_0RB0LA_1RC1RB_1RD1LA_1LD1LC	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	5	0	241
0RB0LB_1LA0RC_1LD1RD_1LB1RB	nqh_0RB0LB_1LA0RC_1LD1RD_1LB1RB	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	7	0	149
0RB0LB_1LC0LC_1RD0LA_1LB0RC	nqh_0RB0LB_1LC0LC_1RD0LA_1LB0RC	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	7	0	1501
0RB0LC_1LA1RB_0LD0LA_1RD1RA	nqh_0RB0LC_1LA1RB_0LD0LA_1RD1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	7	0	3295
0RB0LC_1LA1RB_0LD0LC_1RD1RA	nqh_0RB0LC_1LA1RB_0LD0LC_1RD1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	7	0	3316
0RB0LC_1LC1RB_0LD0LA_1RD1RA	nqh_0RB0LC_1LC1RB_0LD0LA_1RD1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	1489
0RB0LD_0LC1LD_1LA0RD_1RC1LB	nqh_0RB0LD_0LC1LD_1LA0RD_1RC1LB	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	64
0RB0LD_0LC1RD_1LA0RD_1RC1LB	nqh_0RB0LD_0LC1RD_1LA0RD_1RC1LB	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	8	0	190
0RB0LD_1LC0RA_0LD1RA_1RD0LC	nqh_0RB0LD_1LC0RA_0LD1RA_1RD0LC	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	7	0	137
0RB0LD_1LC1RD_1LD0LC_1RB1RA	nqh_0RB0LD_1LC1RD_1LD0LC_1RB1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	3177
0RB0LD_1RC0LD_1LA0RD_1LB1RA	nqh_0RB0LD_1RC0LD_1LA0RD_1LB1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	59
0RB0LD_1RC1RB_1LD0RD_0LC1LA	nqh_0RB0LD_1RC1RB_1LD0RD_0LC1LA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	5	0	1085
0RB0RA_1LC1RB_0LD1RA_1RD0LC	nqh_0RB0RA_1LC1RB_0LD1RA_1RD0LC	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	5	0	730
0RB0RB_1LC1RD_1LD0LC_1RB1RA	nqh_0RB0RB_1LC1RD_1LD0LC_1RB1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	3043
0RB0RC_1RC0RA_0RD0RB_1LD0LB	nqh_0RB0RC_1RC0RA_0RD0RB_1LD0LB	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	7	0	1033
0RB0RC_1RC1LB_1LD0RA_0LD1RB	nqh_0RB0RC_1RC1LB_1LD0RA_0LD1RB	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	8	0	605
0RB0RD_1LC0RA_0LD1RA_1RD0LC	nqh_0RB0RD_1LC0RA_0LD1RA_1RD0LC	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	7	0	408
0RB1LA_1RC0LD_1LA0RD_1LB1RA	nqh_0RB1LA_1RC0LD_1LA0RD_1LB1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	7	0	77
0RB1LA_1RC0LD_1LD0RD_1LB1RA	nqh_0RB1LA_1RC0LD_1LD0RD_1LB1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	68
0RB1LB_1RC0LC_1LA0RD_1RB1RD	nqh_0RB1LB_1RC0LC_1LA0RD_1RB1RD	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	7	0	240
0RB1LB_1RC0LD_1LD0RD_1LB1RA	nqh_0RB1LB_1RC0LD_1LD0RD_1LB1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	7	0	76
0RB1LC_1RC0LA_0RD0LD_1LD1RB	nqh_0RB1LC_1RC0LA_0RD0LD_1LD1RB	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	5	0	424
0RB1LC_1RC0LD_1LA0LA_1RD0RA	nqh_0RB1LC_1RC0LD_1LA0LA_1RD0RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	100
0RB1LC_1RC0LD_1LA1LD_1RA0LB	nqh_0RB1LC_1RC0LD_1LA1LD_1RA0LB	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	473
0RB1LC_1RC0LD_1RD0RB_1LB1LA	nqh_0RB1LC_1RC0LD_1RD0RB_1LB1LA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	5	0	243
0RB1LD_1LA1RC_1RB0RC_1RD0LA	nqh_0RB1LD_1LA1RC_1RB0RC_1RD0LA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	7	0	463
0RB1LD_1RC0LD_0LA0RD_1LB1RA	nqh_0RB1LD_1RC0LD_0LA0RD_1LB1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	8	0	189
0RB1RA_1LC0RA_1LD0LD_1RB1LC	nqh_0RB1RA_1LC0RA_1LD0LD_1RB1LC	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	8	0	158
0RB1RA_1LC1RB_0LD0LC_1RD1LA	nqh_0RB1RA_1LC1RB_0LD0LC_1RD1LA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	1559
0RB1RB_1LC0RC_0LD1RA_1RC1LD	nqh_0RB1RB_1LC0RC_0LD1RA_1RC1LD	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	349
0RB1RC_1LC0RA_0LD0RD_1RD1LB	nqh_0RB1RC_1LC0RA_0LD0RD_1RD1LB	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	5	0	424
0RB1RC_1LC0RD_1LD0LB_1RB1RA	nqh_0RB1RC_1LC0RD_1LD0LB_1RB1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	5	0	280
0RB1RD_1LC1RA_0LD1RA_1RD0LC	nqh_0RB1RD_1LC1RA_0LD1RA_1RD0LC	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	8	0	278
0RB1RD_1LC1RD_1LA0LC_0RD1RB	nqh_0RB1RD_1LC1RD_1LA0LC_0RD1RB	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	7	0	203
0RB1RD_1RC0LC_1LB1LD_0RD1RA	nqh_0RB1RD_1RC0LC_1LB1LD_0RD1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	7	0	79
0RB1RD_1RC0LD_0LA0RD_1LB1RA	nqh_0RB1RD_1RC0LD_0LA0RD_1LB1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	7	0	76
0RB1RD_1RC0LD_1LD0RD_1LB1RA	nqh_0RB1RD_1RC0LD_1LD0RD_1LB1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	75
1RB0LA_0LC1RC_0RD1LA_1LB0RC	nqh_1RB0LA_0LC1RC_0RD1LA_1LB0RC	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	7	0	520
1RB0LA_0RC1LA_0RD1LA_1LD0RC	nqh_1RB0LA_0RC1LA_0RD1LA_1LD0RC	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	5	0	1477
1RB0LA_1LC0RD_1LB1LD_0RB1RA	nqh_1RB0LA_1LC0RD_1LB1LD_0RB1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	341
1RB0LA_1LC0RD_1LC1LD_0RB1RA	nqh_1RB0LA_1LC0RD_1LC1LD_0RB1RA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	341
1RB0LB_0LC0LA_0LD1LC_1RD1RB	nqh_1RB0LB_0LC0LA_0LD1LC_1RD1RB	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	8	0	150
1RB0LB_0LC1LA_0RD1LB_1RC0RC	nqh_1RB0LB_0LC1LA_0RD1LB_1RC0RC	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	5	0	1149
1RB0LB_0RC1LD_1LB1RC_0LA1LA	nqh_1RB0LB_0RC1LD_1LB1RC_0LA1LA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	348
1RB0LB_0RC1RB_0RD0RB_1LD0LA	nqh_1RB0LB_0RC1RB_0RD0RB_1LD0LA	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	7	0	278
1RB0LB_1LA0RC_1LD1RD_1LB1RB	nqh_1RB0LB_1LA0RC_1LD1RD_1LB1RB	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	6	0	302
1RB0LB_1LA1LC_0RC1RD_0RA1RC	nqh_1RB0LB_1LA1LC_0RC1RD_0RA1RC	theories/Machines/ListCStage/LCStage_12.v	R_NeverQH	7	0	78
1RB0LB_1LC0RD_0RA1LA_1RA1RD	nqh_1RB0LB_1LC0RD_0RA1LA_1RA1RD	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	7	0	239
1RB0LB_1RC1LD_1LA0RB_0LC1LB	nqh_1RB0LB_1RC1LD_1LA0RB_0LC1LB	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	256	55
1RB0LB_1RC1LD_1LA0RB_0LC1RC	nqh_1RB0LB_1RC1LD_1LA0RB_0LC1RC	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	7	64	167
1RB0LB_1RC1LD_1LA0RB_0LC1RD	nqh_1RB0LB_1RC1LD_1LA0RB_0LC1RD	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	64	135
1RB0LC_0LA0RA_1RD1LD_1RA1LA	nqh_1RB0LC_0LA0RA_1RD1LD_1RA1LA	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	7	0	148
1RB0LC_0RC0RD_0LD0RC_1LA0RA	nqh_1RB0LC_0RC0RD_0LD0RC_1LA0RA	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	68
1RB0LC_0RC0RD_0LD1LA_1LA0RA	nqh_1RB0LC_0RC0RD_0LD1LA_1LA0RA	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	62
1RB0LC_0RC0RD_1LC1LA_1RA0LA	nqh_1RB0LC_0RC0RD_1LC1LA_1RA0LA	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	7	0	119
1RB0LC_0RC0RD_1LC1LA_1RA0LD	nqh_1RB0LC_0RC0RD_1LC1LA_1RA0LD	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	7	0	115
1RB0LC_0RC0RD_1LC1LA_1RA1LA	nqh_1RB0LC_0RC0RD_1LC1LA_1RA1LA	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	7	0	119
1RB0LC_0RC0RD_1LC1LA_1RA1LB	nqh_1RB0LC_0RC0RD_1LC1LA_1RA1LB	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	7	0	128
1RB0LC_0RC1LD_1RD0LA_1LB1LA	nqh_1RB0LC_0RC1LD_1RD0LA_1LB1LA	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	472
1RB0LC_1LA0RA_1RD1LD_1RA1LA	nqh_1RB0LC_1LA0RA_1RD1LD_1RA1LA	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	306
1RB0LC_1LA0RC_1LA1RD_0RA---	nqh_1RB0LC_1LA0RC_1LA1RD_0RAXXX	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	58
1RB0LC_1LA0RC_1LA1RD_1LC0RA	nqh_1RB0LC_1LA0RC_1LA1RD_1LC0RA	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	70
1RB0LC_1LA0RC_1LD1RB_1LB1LD	nqh_1RB0LC_1LA0RC_1LD1RB_1LB1LD	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	7	0	78
1RB0LC_1LA0RD_0LB0RC_1LA0RA	nqh_1RB0LC_1LA0RD_0LB0RC_1LA0RA	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	64
1RB0LC_1LA0RD_0LB1LA_1LA0RA	nqh_1RB0LC_1LA0RD_0LB1LA_1LA0RA	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	58
1RB0LC_1LA0RD_0LD0RC_1LA0RA	nqh_1RB0LC_1LA0RD_0LD0RC_1LA0RA	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	64
1RB0LC_1LA0RD_0LD1LA_1LA0RA	nqh_1RB0LC_1LA0RD_0LD1LA_1LA0RA	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	58
1RB0LC_1LB1LA_1RD1LC_0RB0RD	nqh_1RB0LC_1LB1LA_1RD1LC_0RB0RD	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	5	0	706
1RB0LC_1LC0RC_1LA1RD_0RA1LA	nqh_1RB0LC_1LC0RC_1LA1RD_0RA1LA	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	62
1RB0LC_1LC0RC_1LA1RD_0RA1LD	nqh_1RB0LC_1LC0RC_1LA1RD_0RA1LD	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	67
1RB0LC_1LC0RC_1LA1RD_0RA1RC	nqh_1RB0LC_1LC0RC_1LA1RD_0RA1RC	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	74
1RB0LC_1LC0RD_1LC1LA_1RA0RD	nqh_1RB0LC_1LC0RD_1LC1LA_1RA0RD	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	8	0	149
1RB0LC_1LC1LA_1RD0LB_1RD0RA	nqh_1RB0LC_1LC1LA_1RD0LB_1RD0RA	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	363
1RB0LC_1RC0RA_1LA1LD_0LA1LB	nqh_1RB0LC_1RC0RA_1LA1LD_0LA1LB	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	5	0	279
1RB0LC_1RC0RA_1LA1LD_0RA1LB	nqh_1RB0LC_1RC0RA_1LA1LD_0RA1LB	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	5	0	242
1RB0LC_1RC0RA_1LA1LD_1RD1LB	nqh_1RB0LC_1RC0RA_1LA1LD_1RD1LB	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	5	0	276
1RB0LC_1RC0RC_1LA1RD_0RA---	nqh_1RB0LC_1RC0RC_1LA1RD_0RAXXX	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	70
1RB0LC_1RC0RC_1LA1RD_1LA0RA	nqh_1RB0LC_1RC0RC_1LA1RD_1LA0RA	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	5	0	54
1RB0LC_1RC0RC_1LA1RD_1LC0RA	nqh_1RB0LC_1RC0RC_1LA1RD_1LC0RA	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	86
1RB0LC_1RC1LA_1LD0RB_1LB0LB	nqh_1RB0LC_1RC1LA_1LD0RB_1LB0LB	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	256	65
1RB0LD_0LC0RD_0RA1LD_1LA1RC	nqh_1RB0LD_0LC0RD_0RA1LD_1LA1RC	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	8	0	188
1RB0LD_0LC0RD_0RA1RD_1LA1RC	nqh_1RB0LD_0LC0RD_0RA1RD_1LA1RC	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	62
1RB0LD_0RC0LC_1LC1RA_---1LB	nqh_1RB0LD_0RC0LC_1LC1RA_XXX1LB	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	5	0	423
1RB0LD_0RC0RA_1LC1LA_0LC0LB	nqh_1RB0LD_0RC0RA_1LC1LA_0LC0LB	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	76
1RB0LD_0RC0RA_1LC1LA_0LC0RD	nqh_1RB0LD_0RC0RA_1LC1LA_0LC0RD	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	78
1RB0LD_0RC0RA_1LC1LA_0LC1LC	nqh_1RB0LD_0RC0RA_1LC1LA_0LC1LC	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	72
1RB0LD_0RC0RD_1LD0RA_1LA1RC	nqh_1RB0LD_0RC0RD_1LD0RA_1LA1RC	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	90
1RB0LD_0RC1LA_1RD0RD_1LB0LA	nqh_1RB0LD_0RC1LA_1RD0RD_1LB0LA	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	7	0	153
1RB0LD_0RC1LD_1LC0RB_0LA0LC	nqh_1RB0LD_0RC1LD_1LC0RB_0LA0LC	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	7	0	407
1RB0LD_0RC1LD_1LC0RB_0LA0RC	nqh_1RB0LD_0RC1LD_1LC0RB_0LA0RC	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	7	0	136
1RB0LD_0RC1RA_1LC0RA_1LA0LC	nqh_1RB0LD_0RC1RA_1LC0RA_1LA0LC	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	8	0	250
1RB0LD_1LB0RC_0RB1RD_1LA1LD	nqh_1RB0LD_1LB0RC_0RB1RD_1LA1LD	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	5	0	2144
1RB0LD_1LC0LC_0RA1LB_1RD0RC	nqh_1RB0LD_1LC0LC_0RA1LB_1RD0RC	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	99
1RB0LD_1LC0RC_0RB1RA_1LA1LD	nqh_1RB0LD_1LC0RC_0RB1RA_1LA1LD	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	8458
1RB0LD_1LC0RC_0RB1RD_1LA1LD	nqh_1RB0LD_1LC0RC_0RB1RD_1LA1LD	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	5	0	2066
1RB0LD_1LC0RD_0RA0LD_1LA1RC	nqh_1RB0LD_1LC0RD_0RA0LD_1LA1RC	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	58
1RB0LD_1LC0RD_0RA1LC_1LA1RC	nqh_1RB0LD_1LC0RD_0RA1LC_1LA1RC	theories/Machines/ListCStage/LCStage_13.v	R_NeverQH	6	0	63
1RB0LD_1LC1LD_0RA1LB_1RC0LA	nqh_1RB0LD_1LC1LD_0RA1LB_1RC0LA	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	6	0	472
1RB0LD_1LC1RC_0RB1LD_0LC1LA	nqh_1RB0LD_1LC1RC_0RB1LD_0LC1LA	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	5	0	1146
1RB0LD_1RC0RB_1LC1LA_1RB1LD	nqh_1RB0LD_1RC0RB_1LC1LA_1RB1LD	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	5	0	659
1RB0LD_1RC0RC_1LA0LC_1RB1LC	nqh_1RB0LD_1RC0RC_1LA0LC_1RB1LC	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	7	0	323
1RB0LD_1RC0RC_1LA1RB_0LA1LD	nqh_1RB0LD_1RC0RC_1LA1RB_0LA1LD	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	8	0	157
1RB0LD_1RC0RD_1LA0RA_1LA1RC	nqh_1RB0LD_1RC0RD_1LA0RA_1LA1RC	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	5	0	54
1RB0LD_1RC0RD_1LA0RC_1RC1LA	nqh_1RB0LD_1RC0RD_1LA0RC_1RC1LA	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	7	0	160
1RB0LD_1RC1RB_1LA0RA_1RC1LC	nqh_1RB0LD_1RC1RB_1LA0RA_1RC1LC	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	5	0	46
1RB0RA_0RC0RB_1LD1RC_0LD1LA	nqh_1RB0RA_0RC0RB_1LD1RC_0LD1LA	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	7	0	239
1RB0RB_0LC0RD_1LC1LD_1RA0LB	nqh_1RB0RB_0LC0RD_1LC1LD_1RA0LB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	5	0	53
1RB0RB_1LC1RA_0LD0LC_1RD0RA	nqh_1RB0RB_1LC1RA_0LD0LC_1RD0RA	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	7	0	2885
1RB0RB_1LC1RA_1LA0LD_0LB0LA	nqh_1RB0RB_1LC1RA_1LA0LD_0LB0LA	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	6	64	6270
1RB0RB_1LC1RA_1LA0LD_1LB0LB	nqh_1RB0RB_1LC1RA_1LA0LD_1LB0LB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	7	64	854
1RB0RB_1LC1RA_1LA0LD_1LC1LB	nqh_1RB0RB_1LC1RA_1LA0LD_1LC1LB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	5	0	1273
1RB0RB_1LC1RA_1LA0LD_1LC1LD	nqh_1RB0RB_1LC1RA_1LA0LD_1LC1LD	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	5	0	2439
1RB0RB_1LC1RD_1RA0LB_0RC---	nqh_1RB0RB_1LC1RD_1RA0LB_0RCXXX	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	6	0	64
1RB0RB_1LC1RD_1RA0LB_1LB0RC	nqh_1RB0RB_1LC1RD_1RA0LB_1LB0RC	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	6	0	78
1RB0RB_1LC1RD_1RA0LB_1LC1RA	nqh_1RB0RB_1LC1RD_1RA0LB_1LC1RA	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	7	0	142
1RB0RB_1RC0RC_0RD0LB_1LD0RA	nqh_1RB0RB_1RC0RC_0RD0LB_1LD0RA	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	8	0	138
1RB0RB_1RC1LD_0LB1RA_0LB1LB	nqh_1RB0RB_1RC1LD_0LB1RA_0LB1LB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	8	0	526
1RB0RB_1RC1LD_1LB1RA_0LB1LB	nqh_1RB0RB_1RC1LD_1LB1RA_0LB1LB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	7	0	340
1RB0RB_1RC1LD_1LD0RC_1RA0LB	nqh_1RB0RB_1RC1LD_1LD0RC_1RA0LB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	7	0	160
1RB0RB_1RC1LD_1RD0RA_1LB0LB	nqh_1RB0RB_1RC1LD_1RD0RA_1LB0LB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	7	64	890
1RB0RC_1LC1LD_1RA0LB_0LC1LA	nqh_1RB0RC_1LC1LD_1RA0LB_0LC1LA	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	5	0	278
1RB0RC_1RC0RA_0RD0LA_1LD0RB	nqh_1RB0RC_1RC0RA_0RD0LA_1LD0RB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	8	0	92
1RB0RC_1RC1LD_1LB1RA_0LB1LB	nqh_1RB0RC_1RC1LD_1LB1RA_0LB1LB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	7	0	110
1RB0RD_0RC0LA_1LC1LD_0RB0RA	nqh_1RB0RD_0RC0LA_1LC1LD_0RB0RA	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	8	0	2780
1RB0RD_0RC0RA_1LC0LA_0RA0RB	nqh_1RB0RD_0RC0RA_1LC0LA_0RA0RB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	7	0	1032
1RB0RD_0RC0RA_1LC0LA_0RB0RA	nqh_1RB0RD_0RC0RA_1LC0LA_0RB0RA	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	8	0	1994
1RB0RD_0RC0RA_1LC0LA_0RB0RB	nqh_1RB0RD_0RC0RA_1LC0LA_0RB0RB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	8	0	1994
1RB0RD_0RC0RA_1LC0LA_0RB1LD	nqh_1RB0RD_0RC0RA_1LC0LA_0RB1LD	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	8	0	2057
1RB0RD_0RC0RA_1LC0LA_0RB1RD	nqh_1RB0RD_0RC0RA_1LC0LA_0RB1RD	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	7	0	1601
1RB0RD_0RC1LA_1LC0LA_0RB0RA	nqh_1RB0RD_0RC1LA_1LC0LA_0RB0RA	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	8	0	2402
1RB0RD_0RC1RB_1LC1LD_0RB0RA	nqh_1RB0RD_0RC1RB_1LC1LD_0RB0RA	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	8	0	147
