rep	list	mult	mode	verdict	prover	cert_type	qh	score	boardable	checker	n_provers_caught	all_catches
1RB---_0RC---_1RD0LD_1LC0RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC---_1RD0RD_1LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC---_1RD1LC_0LC0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_0LD1RB_1RC1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_0LD1RC_1LB1LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_0LD1RD_1RC1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_0RD1RD_1LB0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_0RD1RD_1LB0RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_0RD1RD_1LB1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1LB0RD_1RC1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1LB1RD_0LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1LB1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1LB1RD_1LB1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1LB1RD_1LB1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1LB1RD_1LC0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1LB1RD_1LC1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1LB1RD_1RC---	C	1	direct1	undecided	-	-	-	-	N	-	0	
1RB---_0RC0LB_1LC1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1LD0RD_1LB1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1LD1RC_0RC0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1LD1RC_0RD1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1LD1RC_1LB0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1LD1RC_1LB1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1LD1RC_1RC1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1LD1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1RD---_1LB1RC	C	1	direct1	undecided	-	-	-	-	N	-	0	
1RB---_0RC0LB_1RD---_1LB1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1RD0LB_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1RD0LB_1LC1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1RD0LB_1LC1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1RD0LC_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1RD0RC_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1RD1LB_1LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1RD1RC_1LB0LC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1RD1RC_1LB1LC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1RD1RC_1LD1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LB_1RD1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_0LD1RC_1LB1LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_0RD1RD_1LB0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_0RD1RD_1LB0RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_0RD1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_0RD1RD_1LB1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_0RD1RD_1LB1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_1LB1RD_1LC0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_1LC0LD_1RB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_1LC1LD_1RD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_1LC1RD_0LD0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_1LC1RD_0RB1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_1LC1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_1LD0LD_1RB1LC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_1LD0RB_0LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_1LD0RB_1LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_1LD1RC_0RC1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_1LD1RC_0RD1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_1LD1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_1LD1RD_1LB1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_1RD0LB_1LC1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LC_1RD1RC_1LB0RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_0LD1RC_1LB1LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_0RD0RB_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_0RD0RB_1LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_0RD0RC_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB0RD_1RC0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB0RD_1RC0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB0RD_1RC1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB0RD_1RC1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB1RC_0RC0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB1RC_0RC0LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB1RC_0RC0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB1RC_0RC0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB1RC_0RC1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB1RC_0RC1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB1RC_0RC1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB1RC_0RD0RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB1RC_1LC0LC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB1RC_1LC0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB1RC_1LC1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB1RC_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB1RC_1RC1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB1RC_1RD0RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB1RC_1RD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB1RD_1RC0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LB1RD_1RC1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LC0LD_1RB0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LC0RB_1RD0LC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LC1LD_1RB0LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LD0LC_1RD1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LD0RB_0LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LD0RB_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LD0RB_1LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LD0RC_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LD1LC_1RD1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LD1RB_1LB1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LD1RC_0RC0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LD1RC_0RC1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LD1RC_1LB0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LD1RC_1LB1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LD1RC_1LB1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LD1RC_1LB1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LD1RC_1RC1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1LD1RC_1RD1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1RD0RC_1LB1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1RD1RC_1LB0RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0LD_1RD1RC_1LB1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_0LD---_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_0LD0RB_1LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_0LD1RB_1LC1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_0LD1RB_1LC1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_0LD1RB_1LC1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_0LD1RB_1LD1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_0RD---_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_0RD0RB_1LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_0RD1RB_1LC1LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_0RD1RB_1LD0RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_0RD1RB_1LD1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_0RD1RB_1LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LB0LD_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LB0RD_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LB1LD_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LB1RD_1LC0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LC0LD_0RD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LC0LD_1RB1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LC0LD_1RB1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LC0LD_1RD0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LC0LD_1RD1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LC0RD_---1RB	B	3	direct1/reroot	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LC0RD_1RB1LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LC1LD_0RD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LC1LD_1RB---	C	1	direct1	QH	rwlrank	wraprwl	T	1	N	wraprwl(QH,no-checker)	4	rwlrank=wraprwl/qhT;irules=irules/qhT;bouncer=bouncer/qhT;quietctl=wrapctl/qhT
1RB---_0RC0RB_1LC1LD_1RC1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LC1LD_1RD0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LC1LD_1RD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LC1RD_---0RB	B	3	direct1/reroot	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LC1RD_---1RB	B	3	direct1/reroot	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LC1RD_0RB0LC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LC1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LC1RD_1RB0LC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LC1RD_1RB1LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD---_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD0RB_0LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD0RB_1LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD0RD_1LC1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD1LA_1LC1RB	C	1	direct1	QH	rwlrank	wraprwl	T	6	N	wraprwl(QH,no-checker)	2	rwlrank=wraprwl/qhT;irules=irules/qhT
1RB---_0RC0RB_1LD1LC_0LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD1LC_0RC1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD1RB_0LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD1RB_1LC---	C	1	direct1	QH	rwlrank	wraprwl	T	1	N	wraprwl(QH,no-checker)	2	rwlrank=wraprwl/qhT;irules=irules/qhT
1RB---_0RC0RB_1LD1RB_1LD0RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD1RB_1LD1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
